Id,SalePrice
1461,114853.85363443157
1462,142464.93596969655
1463,195685.79523083178
1464,206797.7421513985
1465,162418.16419172508
1466,186738.9312914593
1467,183428.24187863668
1468,180632.09066653217
1469,176523.51227163794
1470,116029.13528859559
1471,193732.3634492592
1472,115530.82596361008
1473,118391.6717772326
1474,162831.42242239576
1475,119647.5647772562
1476,300736.04109104053
1477,213139.22275504505
1478,246617.4346649111
1479,256537.76899522316
1480,448450.28935001383
1481,279543.56941038213
1482,205928.2634862996
1483,185103.59960987064
1484,170037.50819384347
1485,173134.46940336726
1486,207546.3631632632
1487,283537.42361930857
1488,228671.61389377594
1489,176578.84575897915
1490,211128.90748486118
1491,190886.46437356708
1492,91697.87420760786
1493,208463.79508612596
1494,254504.6159038435
1495,246280.45061800655
1496,213703.11735722097
1497,180441.2656422371
1498,152626.001879816
1499,152111.6661017986
1500,155805.53972469195
1501,175995.9339220721
1502,143835.47242904166
1503,220362.4076652795
1504,215449.328223263
1505,213128.46822239886
1506,190951.73008644313
1507,265266.4457102895
1508,198311.69570164804
1509,149003.09093657427
1510,133537.8645654729
1511,131205.25621302624
1512,163210.50942298953
1513,141268.7311842172
1514,179924.6900156796
1515,252337.6718613609
1516,141768.56915222455
1517,173327.92056164742
1518,141111.80625796804
1519,206325.27941284035
1520,122029.83536599723
1521,125622.07586982993
1522,166351.86385845672
1523,118426.80912082159
1524,115888.29890285355
1525,113255.31199642873
1526,111865.94456001939
1527,103665.63271058984
1528,145014.7388298174
1529,129178.34622792334
1530,184808.45377673677
1531,131007.77125776859
1532,106345.6681263057
1533,142704.88083241723
1534,129994.3367803798
1535,175107.42983711252
1536,108536.1595548607
1537,85038.0291439242
1538,139709.4648007602
1539,150713.9695940433
1540,113333.8382526075
1541,126061.3387288838
1542,149707.7319599586
1543,179217.22817527666
1544,92999.00081102372
1545,106903.34298112022
1546,122247.149581307
1547,141865.25068259804
1548,127330.96116690399
1549,111460.88705103412
1550,125437.95837091983
1551,105927.04629805348
1552,133589.26535526998
1553,139957.0025813969
1554,122193.35323671755
1555,180872.8287952748
1556,86572.19147034537
1557,102619.7365644924
1558,92588.83100362177
1559,92995.739005554
1560,118150.03790171628
1561,153263.17790842667
1562,134748.80862307682
1563,113364.0602151545
1564,174955.22674092368
1565,156072.8464869908
1566,219278.23529871405
1567,80949.89761888253
1568,211788.16166757344
1569,143771.54654169947
1570,132819.5563217836
1571,145080.03662276128
1572,145340.04429719644
1573,234866.1485283136
1574,124526.76368248824
1575,193508.88954233454
1576,226212.45333942707
1577,180810.9718084167
1578,120031.90548788289
1579,139724.32665657814
1580,196788.02553335924
1581,160547.58858958253
1582,121007.07101257556
1583,275106.3618630143
1584,234651.30131608987
1585,141839.0537837309
1586,94496.53976039498
1587,103517.91862951142
1588,140599.90466046988
1589,104676.24732060039
1590,145021.4385503006
1591,109675.8542691955
1592,136612.30799799046
1593,105704.27039488623
1594,166993.45911654487
1595,112731.34049749139
1596,213556.34984490732
1597,172963.51909051547
1598,175014.67626857213
1599,155761.5828233632
1600,166065.10023338493
1601,81124.58665375631
1602,96447.22118085905
1603,86697.5290888715
1604,226884.4757370597
1605,217999.15346882606
1606,178784.77152382422
1607,197865.25756306443
1608,205659.98514674956
1609,179184.7998482267
1610,165841.7613568542
1611,145473.9224064158
1612,192971.93843807018
1613,198211.57066549227
1614,136760.16180966204
1615,126644.63330938201
1616,109922.22066102424
1617,121243.62029479483
1618,135267.9143601076
1619,139235.71259384596
1620,190142.87861962436
1621,143517.1738228544
1622,144764.59359317238
1623,244547.13514333018
1624,208471.2819099784
1625,105777.66493632007
1626,175713.58723229286
1627,197354.8999560443
1628,256692.65948630683
1629,177043.95153839918
1630,334620.7783284458
1631,187307.96241701872
1632,203970.24310297045
1633,169098.63140459225
1634,196747.0821764588
1635,177723.86541762354
1636,172174.86005549287
1637,200317.4233631697
1638,205898.99467584494
1639,205209.31423328747
1640,279017.9627177053
1641,191635.78934713668
1642,217089.5193397825
1643,217554.46477556165
1644,216678.71217580323
1645,222131.95846141697
1646,154561.3193768117
1647,152173.31890664445
1648,133601.105628296
1649,138868.94396286854
1650,121387.40615857102
1651,138765.86522397213
1652,115462.53354013458
1653,119250.72560307969
1654,161589.5336287045
1655,140525.87864901754
1656,157198.6511854487
1657,163772.71424340605
1658,160010.8060523212
1659,123589.7739674322
1660,156113.26641510584
1661,424998.48085639824
1662,311742.60915768973
1663,291877.165484197
1664,429000.65571229387
1665,256792.9875230097
1666,272252.33863638586
1667,312657.0989385756
1668,256084.9962556153
1669,223559.3541578296
1670,261868.6251002162
1671,252365.41827906054
1672,352643.8415993793
1673,277363.42259378044
1674,235278.83032955136
1675,206405.46044592565
1676,198370.08831920038
1677,209514.5701979626
1678,362778.2489844456
1679,311331.6144845838
1680,270520.69667762186
1681,222465.6989607497
1682,245559.25697242797
1683,206066.39299747944
1684,191508.09627717294
1685,191595.5006401521
1686,188820.72645187072
1687,172683.78274089115
1688,205229.7389342001
1689,203280.4618798669
1690,190733.08295618027
1691,179954.0108158732
1692,225217.5437346351
1693,159812.93921426294
1694,187101.98461262434
1695,169557.3675826333
1696,261998.36457876148
1697,176484.27409373003
1698,334862.23039920727
1699,292870.0973580965
1700,230778.45495041006
1701,244727.25813929917
1702,229550.00907498383
1703,242308.64834675487
1704,244406.15074192392
1705,218196.54427476524
1706,379922.12783817726
1707,198942.1686677656
1708,199271.8767816547
1709,229174.32979615565
1710,211359.5153611407
1711,221242.74294920653
1712,264204.74429655063
1713,240909.6530096298
1714,205245.0649285718
1715,183304.16160009618
1716,181934.2476170593
1717,169164.21196340202
1718,164629.14680672067
1719,199795.73067495384
1720,205124.9613226645
1721,166966.88571463732
1722,163496.46573466933
1723,165932.88596722434
1724,200434.21224617882
1725,226094.690996789
1726,181754.77962116656
1727,165980.30293612424
1728,167297.5757363493
1729,162992.0463648469
1730,173105.99121007888
1731,114818.19432507188
1732,112672.06680869487
1733,109350.93821309104
1734,123292.51437846638
1735,138149.90177748344
1736,117032.51787911609
1737,296034.45565164386
1738,242071.4437034996
1739,331489.24566735816
1740,245520.14242460698
1741,188705.3217229093
1742,170995.31216276388
1743,165771.30787805104
1744,263029.4487981412
1745,192124.38202624573
1746,197185.92676373917
1747,211969.34667483362
1748,254529.4206712196
1749,160432.47741811167
1750,135154.63638804428
1751,256843.1512350736
1752,117127.60907092018
1753,159943.7820492979
1754,200238.68352768227
1755,158961.399706905
1756,127576.21573912037
1757,115942.17698915003
1758,137222.02753270988
1759,162858.97641488138
1760,167147.55626750275
1761,158630.295001723
1762,183916.68006107758
1763,163136.48488277048
1764,108569.6883915813
1765,164327.5382068074
1766,164151.5070869223
1767,233097.45654671712
1768,134398.76913765664
1769,162757.062149364
1770,146357.80639732807
1771,123013.11218262858
1772,135552.50976150704
1773,143248.89731637988
1774,157649.51583512887
1775,124221.02343664005
1776,104867.09088665072
1777,98384.74545047345
1778,141399.40641297714
1779,101741.88305934412
1780,156600.4327127583
1781,124447.43211297333
1782,101304.13752809691
1783,140081.11765650613
1784,102403.62140085004
1785,108844.20082949466
1786,163338.99981416386
1787,141548.9394749477
1788,81624.65981327045
1789,92690.06380612601
1790,79846.6662308529
1791,199153.15227075922
1792,154390.94356459338
1793,127417.02172032108
1794,147824.22646210215
1795,123532.43453718386
1796,115194.68961756569
1797,107225.2569924608
1798,120619.98146580663
1799,103212.05871089223
1800,111338.55165411142
1801,148009.25320604752
1802,147626.92823126927
1803,148903.18764413305
1804,136081.50817039053
1805,134865.16856229468
1806,141124.15271838487
1807,116079.39608770197
1808,113188.0718221026
1809,126373.47433543229
1810,129835.86999404669
1811,106879.48021804742
1812,100646.30367133928
1813,129751.38713849448
1814,91811.31576490073
1815,73260.85355591611
1816,95426.11964441011
1817,98284.61001265052
1818,129529.57549516716
1819,126723.64997540165
1820,78936.28551562344
1821,112700.44692642335
1822,126662.28333785724
1823,65785.02350112885
1824,125085.98599875078
1825,140445.81335077528
1826,93296.00571814837
1827,111359.99908856436
1828,139592.0371050644
1829,99189.67180891136
1830,126233.98917368567
1831,151329.79093919287
1832,108472.73912693528
1833,126227.87690773315
1834,119153.13053910864
1835,133827.42134542848
1836,125445.63606181962
1837,93595.30559351706
1838,112795.2832513124
1839,118258.40612771802
1840,158115.16551693194
1841,129704.50646946115
1842,90865.441016561
1843,140486.62703126026
1844,128109.20735662461
1845,154841.4426080772
1846,133490.9902080692
1847,169625.73109651098
1848,71115.48618753978
1849,105196.0381976395
1850,115102.76093463156
1851,143555.08685145172
1852,131700.62588032088
1853,140166.67482919287
1854,150331.10811067885
1855,148369.5712565813
1856,217367.01570789784
1857,124952.05040777616
1858,149799.74424688617
1859,121753.65237527629
1860,150160.8838504921
1861,120974.79097646991
1862,306038.92285784445
1863,304888.5505206079
1864,304899.39945708215
1865,240615.93177067765
1866,255304.9940847863
1867,219729.87660846137
1868,286080.0700548244
1869,200022.07183215232
1870,184110.48024433368
1871,221075.14291648293
1872,187036.07380322198
1873,217336.41679428954
1874,156247.3888223573
1875,186875.98209571495
1876,206990.95220818464
1877,192804.4764427891
1878,210993.88984398652
1879,125416.87627398831
1880,135681.98368977392
1881,209094.70951950861
1882,251525.20608994615
1883,187737.1494676913
1884,201426.67018491632
1885,211010.74623856635
1886,254099.2643396872
1887,201218.6955434513
1888,231708.32169607605
1889,183979.72974297995
1890,130369.30662000191
1891,146138.89901119482
1892,106941.91290603625
1893,121821.1328728608
1894,150719.07468735386
1895,149234.58945278704
1896,131641.67721669844
1897,121053.17048705679
1898,116176.43235710547
1899,133232.28026089334
1900,126200.91995156217
1901,144502.05392290684
1902,129452.75591574165
1903,186840.908866448
1904,131110.7342091055
1905,172761.49629239907
1906,175003.69648128375
1907,181289.9571268251
1908,138660.3068567017
1909,151061.84656029902
1910,146566.44595938592
1911,203709.50352313052
1912,335425.93176935904
1913,149003.69235563665
1914,81703.21534975924
1915,233729.3109106884
1916,69900.28799884072
1917,235291.79288085253
1918,142142.07642314734
1919,179059.9089576744
1920,188406.9388070603
1921,301941.202802671
1922,224092.85317588717
1923,246688.70970940767
1924,204072.53034808312
1925,214284.31717461563
1926,285002.2066763654
1927,135664.99124435484
1928,171597.41324668902
1929,128128.08134486433
1930,135463.2573924034
1931,150812.95519754058
1932,147402.96978849676
1933,169302.35233616084
1934,194294.88057686423
1935,180278.65876069988
1936,182393.15624602302
1937,197678.51575590819
1938,181110.67838058874
1939,217892.50520127584
1940,164613.96491616868
1941,197455.51110758015
1942,177671.13565220384
1943,178825.769356085
1944,293644.01206256193
1945,268214.4860866942
1946,148125.60805873186
1947,246535.33075383486
1948,155206.99687363204
1949,221405.34220419844
1950,172649.42417808285
1951,264959.2471985605
1952,217801.81975726012
1953,161244.19293918108
1954,205817.1548221665
1955,135206.48006939155
1956,318122.7419582746
1957,173835.9297383843
1958,265001.6809222166
1959,148846.63791387348
1960,123440.93361929654
1961,116135.46757624495
1962,115971.60527305277
1963,123820.62819685694
